罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,相模原,相生,141526,神奈川県,相模原市中央区,富士見５丁目,2018-03-19,19,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原,相生,141526,神奈川県,相模原市中央区,弥栄２丁目,2018-07-03,23,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原,田名,141526,神奈川県,相模原市中央区,田名,2018-09-03,19,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原,田名,141526,神奈川県,相模原市中央区,田名塩田３丁目,2018-08-11,00,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原,番田,141526,神奈川県,相模原市中央区,上溝,2018-04-16,12,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原,番田,141526,神奈川県,相模原市中央区,上溝,2018-08-24,08,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原,番田,141526,神奈川県,相模原市中央区,上溝,2018-09-05,05,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原,番田,141526,神奈川県,相模原市中央区,上溝,2018-10-25,08,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原,番田,141526,神奈川県,相模原市中央区,田名塩田２丁目,2018-09-20,08,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原,番田,141526,神奈川県,相模原市中央区,田名塩田３丁目,2018-02-09,20,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原,番田,141526,神奈川県,相模原市中央区,田名塩田３丁目,2018-02-10,23,４階建て以上共同住宅,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,津久井,城山,141518,神奈川県,相模原市緑区,太井,2018-05-14,22,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,津久井,城山,141518,神奈川県,相模原市緑区,太井,2018-06-08,23,一戸建住宅,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,津久井,城山,141518,神奈川県,相模原市緑区,又野,2018-05-31,18,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,津久井,城山,141518,神奈川県,相模原市緑区,又野,2018-05-31,18,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,津久井,城山,141518,神奈川県,相模原市緑区,町屋１丁目,2018-05-25,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,津久井,城山,141518,神奈川県,相模原市緑区,町屋３丁目,2018-04-04,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,津久井,城山,141518,神奈川県,相模原市緑区,三ケ木,不明,不明,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,津久井,城山,141518,神奈川県,相模原市緑区,向原３丁目,2018-06-02,08,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,津久井,城山,141518,神奈川県,相模原市緑区,向原３丁目,2018-08-29,09,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,津久井,根小屋,141518,神奈川県,相模原市緑区,根小屋,2018-09-08,13,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,津久井,串川,141518,神奈川県,相模原市緑区,青山,2018-09-15,16,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,津久井,内郷,141518,神奈川県,相模原市緑区,寸沢嵐,2018-04-17,14,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,古淵駅前,141534,神奈川県,相模原市南区,大野台１丁目,2017-11-17,08,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,古淵駅前,141534,神奈川県,相模原市南区,大野台３丁目,2018-09-23,18,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原南,古淵駅前,141534,神奈川県,相模原市南区,大野台４丁目,2018-06-21,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原南,大野,141534,神奈川県,相模原市南区,鵜野森１丁目,2018-09-09,17,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,大野,141534,神奈川県,相模原市南区,鵜野森１丁目,2018-09-24,10,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原南,大野,141534,神奈川県,相模原市南区,若松３丁目,2018-04-06,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原南,南大野,141534,神奈川県,相模原市南区,相模台２丁目,2018-07-09,17,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原南,南大野,141534,神奈川県,相模原市南区,相模台２丁目,2018-12-24,09,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,南大野,141534,神奈川県,相模原市南区,相模台４丁目,2018-06-19,21,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,南大野,141534,神奈川県,相模原市南区,南台１丁目,2018-03-18,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,南大野,141534,神奈川県,相模原市南区,南台３丁目,2018-09-23,21,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,南大野,141534,神奈川県,相模原市南区,南台３丁目,2018-10-12,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原南,南大野,141534,神奈川県,相模原市南区,南台３丁目,2018-11-22,09,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,南大野,141534,神奈川県,相模原市南区,南台３丁目,2018-11-24,17,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原南,南大野,141534,神奈川県,相模原市南区,南台４丁目,2018-06-07,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,南大野,141534,神奈川県,相模原市南区,南台６丁目,2017-12-30,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原南,相模大野駅前,141534,神奈川県,相模原市南区,上鶴間本町１丁目,2018-01-01,00,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,相模大野駅前,141534,神奈川県,相模原市南区,上鶴間本町１丁目,2018-08-15,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原南,相模大野駅前,141534,神奈川県,相模原市南区,上鶴間本町２丁目,2018-02-12,00,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,相模大野駅前,141534,神奈川県,相模原市南区,相模大野４丁目,2018-10-16,07,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原南,相模大野駅前,141534,神奈川県,相模原市南区,相模大野５丁目,2018-12-22,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,相模大野駅前,141534,神奈川県,相模原市南区,相模大野７丁目,2018-06-22,23,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,相模大野駅前,141534,神奈川県,相模原市南区,相模大野７丁目,2018-11-05,05,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,相模大野駅前,141534,神奈川県,相模原市南区,相模大野７丁目,2018-12-13,00,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原南,東林間,141534,神奈川県,相模原市南区,上鶴間４丁目,2018-09-30,15,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,東林間,141534,神奈川県,相模原市南区,上鶴間８丁目,2018-11-14,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,東林間,141534,神奈川県,相模原市南区,東林間１丁目,2018-08-13,20,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原南,東林間,141534,神奈川県,相模原市南区,東林間４丁目,2014-05-01,00,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原南,東林間,141534,神奈川県,相模原市南区,東林間４丁目,2018-11-22,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,新磯野,141534,神奈川県,相模原市南区,麻溝台８丁目,2018-02-20,17,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原南,新磯野,141534,神奈川県,相模原市南区,新磯野４丁目,2018-04-09,12,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原南,新磯野,141534,神奈川県,相模原市南区,相模台５丁目,2018-03-19,00,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,新磯野,141534,神奈川県,相模原市南区,相模台７丁目,2017-02-17,16,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,新磯野,141534,神奈川県,相模原市南区,相模台団地,2018-06-02,17,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原南,新磯野,141534,神奈川県,相模原市南区,相模台団地,2018-09-11,23,４階建て以上共同住宅,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,相模原南,新磯野,141534,神奈川県,相模原市南区,相武台団地１丁目,2018-01-13,14,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,新磯野,141534,神奈川県,相模原市南区,相武台団地１丁目,2018-01-13,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,新磯野,141534,神奈川県,相模原市南区,相武台団地１丁目,2018-05-24,17,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,新磯野,141534,神奈川県,相模原市南区,相武台団地１丁目,2018-07-02,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,新磯野,141534,神奈川県,相模原市南区,相武台団地１丁目,2018-08-31,08,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,新磯野,141534,神奈川県,相模原市南区,相武台団地２丁目,2018-01-26,03,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間１丁目,2018-12-05,18,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間本町４丁目,2018-02-05,03,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間本町７丁目,2018-12-07,12,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間本町９丁目,2018-07-01,14,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間本町９丁目,2018-07-08,18,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間本町９丁目,2018-09-30,17,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,相模原南,中和田,141534,神奈川県,相模原市南区,相模大野７丁目,2018-10-31,14,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
